id,task_name,status,duration_s,overall_quality,data_purpose,nfs_path,created_at
01a03261-2f28-7f05-89c3-0c6a9f2ab9bc,industrial packing,completed,50.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_060705_000_6ef58397.npy.mp4,2026-08-24 06:09:28.746534+00:00
01a03260-2d58-7206-96d4-6cb66244b018,industrial packing,completed,54.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_060559_000_b225303d.npy.mp4,2026-08-24 06:08:27.445972+00:00
01a0325f-3358-7ca2-b933-f50690877a89,industrial packing,completed,52.7,good,prod,/nfs/data/sz_48/20260824/episode_20260824_060455_000_082cb24b.npy.mp4,2026-08-24 06:07:13.138826+00:00
01a0325e-29b8-742e-8100-f21178a484bf,industrial packing,completed,55.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_060347_000_1d7d6b8f.npy.mp4,2026-08-24 06:06:09.812457+00:00
01a0325d-3b70-7484-8ba9-82cadaa82fef,industrial packing,completed,52.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_060246_000_3c5f886b.npy.mp4,2026-08-24 06:05:04.527403+00:00
01a0325c-4d28-73f2-aa1b-40189bf3504a,industrial packing,completed,53.7,good,prod,/nfs/data/sz_48/20260824/episode_20260824_060145_000_47365b12.npy.mp4,2026-08-24 06:04:06.219663+00:00
01a0325b-6e80-7be6-8b75-a01fcbfe1fb7,industrial packing,completed,50.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_060048_000_8469b9db.npy.mp4,2026-08-24 06:03:11.884799+00:00
01a03250-27c8-752c-b127-11e37aa2c26e,industrial packing,completed,58.6,good,prod,/nfs/data/sz_48/20260824/episode_20260824_054829_000_ec6f3093.npy.mp4,2026-08-24 05:50:54.313638+00:00
01a0324f-3980-7b86-b500-a80e00a10ecd,industrial packing,completed,51.6,good,prod,/nfs/data/sz_48/20260824/episode_20260824_054728_000_f1a0eb6f.npy.mp4,2026-08-24 05:49:55.001044+00:00
01a0324e-4f20-7008-bd55-33da2648227d,industrial packing,completed,50.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_054628_000_2fe142a2.npy.mp4,2026-08-24 05:48:41.724083+00:00
01a0324d-68a8-72c6-a4a6-8858940dda3b,industrial packing,completed,51.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_054529_000_8145a469.npy.mp4,2026-08-24 05:47:44.406442+00:00
01a0324c-7678-72c7-8e89-3b74586b7cda,industrial packing,completed,49.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_054427_000_a9cd5f7d.npy.mp4,2026-08-24 05:46:46.083547+00:00
01a031ff-2d50-7dc6-b61e-e7dcd855b514,industrial packing,completed,43.6,good,prod,/nfs/data/sz_48/20260824/episode_20260824_042002_000_f3b47a2f.npy.mp4,2026-08-24 04:22:12.527597+00:00
01a031fe-1fc8-7bf0-9dc6-cbe3204d8b00,industrial packing,completed,59.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041853_000_c2b7a1ca.npy.mp4,2026-08-24 04:21:20.253323+00:00
01a031fd-29b0-7618-8848-2553b4921a66,industrial packing,completed,55.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041750_000_3e985657.npy.mp4,2026-08-24 04:20:23.988770+00:00
01a031fc-3b68-7d34-b326-9da3ef78f7cb,industrial packing,completed,51.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041649_000_280c50ec.npy.mp4,2026-08-24 04:19:03.715051+00:00
01a031fa-e3a8-71c0-895b-7be7c9c02453,industrial packing,completed,47.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041521_000_42b1ccd8.npy.mp4,2026-08-24 04:17:40.412368+00:00
01a031f9-f560-7758-a4cb-1ebb8f4e1a2e,industrial packing,completed,51.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041420_000_ea908ef9.npy.mp4,2026-08-24 04:16:36.113962+00:00
01a031f9-0718-7304-b2c3-605f851c073f,industrial packing,completed,50.7,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041319_000_d721d881.npy.mp4,2026-08-24 04:15:32.792487+00:00
01a031f8-0930-78e8-a596-45d9fc90bf87,industrial packing,completed,52.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041214_000_fd7f0885.npy.mp4,2026-08-24 04:14:39.428052+00:00
01a031f7-22b8-7bb2-af9e-78d3d507c20e,industrial packing,completed,53.3,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041115_000_850e8c73.npy.mp4,2026-08-24 04:13:36.179183+00:00
01a031f6-24d0-7955-8570-197ae11a9293,industrial packing,completed,57.6,good,prod,/nfs/data/sz_48/20260824/episode_20260824_041010_000_c60464f2.npy.mp4,2026-08-24 04:12:36.874121+00:00
01a031f5-2eb8-7ea8-85a9-19569108e4f1,industrial packing,completed,57.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_040907_000_12bdaa2a.npy.mp4,2026-08-24 04:11:41.602846+00:00
01a031f4-2900-74fd-9263-f90d11954cae,industrial packing,completed,60.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_040800_000_56cfa46c.npy.mp4,2026-08-24 04:10:30.304523+00:00
01a031f2-f850-7539-afcc-8991e54058a6,industrial packing,completed,64.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_040642_000_d2628f93.npy.mp4,2026-08-24 04:09:24.027912+00:00
01a031ec-9f50-7e4a-ae67-fe7ac7143465,industrial packing,completed,59.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035946_000_4c12307b.npy.mp4,2026-08-24 04:02:23.602731+00:00
01a031eb-9998-7c25-b4d1-bee53ba519d0,industrial packing,completed,60.7,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035839_000_453a9b75.npy.mp4,2026-08-24 04:01:19.353050+00:00
01a031ea-8ff8-7864-b73c-c4ac6c2a4350,industrial packing,completed,61.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035731_000_0be07615.npy.mp4,2026-08-24 04:00:12.002480+00:00
01a031e9-95f8-71c0-9b43-9f50697eea7d,industrial packing,completed,58.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035627_000_f6220556.npy.mp4,2026-08-24 03:59:03.701542+00:00
01a031e8-80a0-7387-bcdb-2ccba0d53bb9,industrial packing,completed,63.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035516_000_1778cb9b.npy.mp4,2026-08-24 03:57:47.412706+00:00
01a031e7-5f90-7e6a-bbb7-a338c86a7b13,industrial packing,completed,67.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035402_000_bfef9262.npy.mp4,2026-08-24 03:56:50.112569+00:00
01a031e6-32c8-7d12-8b5c-36c2170cf4df,industrial packing,completed,62.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035245_000_b4ab1301.npy.mp4,2026-08-24 03:55:29.834285+00:00
01a031e5-0218-7b4d-9ae9-2b34744b4708,industrial packing,completed,62.7,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035127_000_8aa0de2b.npy.mp4,2026-08-24 03:54:06.523519+00:00
01a031e3-f0a8-7439-912f-45a4c827e1f9,industrial packing,completed,62.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_035017_000_ab8625f7.npy.mp4,2026-08-24 03:52:49.163364+00:00
01a031e2-db50-7928-8c4d-fcd9b1cf7175,industrial packing,completed,62.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034906_000_d29bbc7b.npy.mp4,2026-08-24 03:51:46.879887+00:00
01a031e1-9ee8-7c83-8ed5-04b384cbc091,industrial packing,completed,59.3,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034745_000_1a41cc9c.npy.mp4,2026-08-24 03:50:23.588466+00:00
01a031e0-8990-7c14-9b08-83fe3a740562,industrial packing,completed,61.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034634_000_d02a5206.npy.mp4,2026-08-24 03:49:13.289462+00:00
01a031df-4170-782e-8a9d-811489757cb0,industrial packing,completed,68.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034510_000_39d0475c.npy.mp4,2026-08-24 03:48:00.967193+00:00
01a031de-2c18-709c-802c-f19c23ebafd5,industrial packing,completed,63.3,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034359_000_184e2571.npy.mp4,2026-08-24 03:46:44.676412+00:00
01a031dc-f398-74c9-95c9-4536d3f1d965,industrial packing,completed,62.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034239_000_9a46f120.npy.mp4,2026-08-24 03:45:21.331717+00:00
01a031db-cea0-7d6d-8b89-1dbc2e4a7998,industrial packing,completed,67.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034124_000_6340d04c.npy.mp4,2026-08-24 03:44:14.010873+00:00
01a031da-c118-7521-b2b6-69f3e2ead132,industrial packing,completed,62.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_034015_000_d2ce702b.npy.mp4,2026-08-24 03:42:58.658641+00:00
01a031d9-bf48-7f8b-a3f4-bc24c49422c7,industrial packing,completed,59.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033909_000_21a6bfad.npy.mp4,2026-08-24 03:41:45.288385+00:00
01a031d8-a9f0-7cb2-a156-6350bb4e0eb9,industrial packing,completed,63.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033758_000_71002eb2.npy.mp4,2026-08-24 03:40:43.983516+00:00
01a031d7-ac08-781b-8f86-725a57c63ddb,industrial packing,completed,59.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033653_000_e467408c.npy.mp4,2026-08-24 03:39:30.612852+00:00
01a031d6-c978-7ec2-8d43-b50283f208f1,industrial packing,completed,52.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033555_000_afb8fa84.npy.mp4,2026-08-24 03:38:23.254637+00:00
01a031d5-cf78-74b4-a458-bf9d4272f0e8,industrial packing,completed,54.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033451_000_0dad2b43.npy.mp4,2026-08-24 03:37:19.897731+00:00
01a031d4-73d0-739a-9cea-f15865dd6e3e,industrial packing,completed,55.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033322_000_71b0ca2a.npy.mp4,2026-08-24 03:35:51.485849+00:00
01a031d3-81a0-74b8-8c0d-23af8618550a,industrial packing,completed,55.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033220_000_5a0d7797.npy.mp4,2026-08-24 03:34:52.146621+00:00
01a031d2-87a0-7ccc-ad64-cbedc0c7bd72,industrial packing,completed,58.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033116_000_80d70f86.npy.mp4,2026-08-24 03:33:52.803361+00:00
01a031d1-7630-7722-9e1f-d7e648437170,industrial packing,completed,61.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_033006_000_fb304fb2.npy.mp4,2026-08-24 03:32:46.455079+00:00
01a031d0-8400-780e-97f9-28f4f0a2da14,industrial packing,completed,57.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_032904_000_2f267ef4.npy.mp4,2026-08-24 03:31:38.105984+00:00
01a031cf-0148-730e-9379-fc7f32f64752,industrial packing,completed,56.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_032725_000_9cd150f9.npy.mp4,2026-08-24 03:29:56.758521+00:00
01a031ce-16e8-7056-a98b-71d77b798765,industrial packing,completed,54.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_032625_000_ecc733fe.npy.mp4,2026-08-24 03:28:56.500252+00:00
01a031cd-1900-7cab-9842-a9e683e2a5b9,industrial packing,completed,59.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_032520_000_0a298053.npy.mp4,2026-08-24 03:27:57.212358+00:00
01a031cc-1730-7a88-9b15-217acbe164ae,industrial packing,completed,60.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_032414_000_6ad0e364.npy.mp4,2026-08-24 03:26:44.886748+00:00
01a031cb-30b8-7340-bf27-6f8ff21f0d4b,industrial packing,completed,51.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_032315_000_f2638700.npy.mp4,2026-08-24 03:25:33.597768+00:00
01a031ca-4a40-71f6-9b1a-58752aa6997c,industrial packing,completed,52.7,good,prod,/nfs/data/sz_48/20260824/episode_20260824_032216_000_99e51fe3.npy.mp4,2026-08-24 03:24:39.310996+00:00
01a031b9-4ab0-7a84-ac60-375ea725e1b4,industrial packing,completed,54.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_030342_000_25065cbf.npy.mp4,2026-08-24 03:06:03.708058+00:00
01a031b8-6050-7bc4-9b7c-ca3d3727be22,industrial packing,completed,54.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_030242_000_249ff419.npy.mp4,2026-08-24 03:05:05.370497+00:00
01a031b5-e780-7b45-b34f-c2123c93ae57,industrial packing,completed,57.3,good,prod,/nfs/data/sz_48/20260824/episode_20260824_030000_000_a7608e0e.npy.mp4,2026-08-24 03:02:32.068201+00:00
01a031b4-e5b0-7864-820d-093d8daed9fd,industrial packing,completed,57.6,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025854_000_2185fee6.npy.mp4,2026-08-24 03:01:26.816705+00:00
01a031b3-8620-7750-a095-5c6be28fb2de,industrial packing,completed,59.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025724_000_3520fe06.npy.mp4,2026-08-24 03:00:01.431715+00:00
01a031b2-7c80-7763-8069-1868fc1fb49c,industrial packing,completed,58.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025616_000_0ba6dfae.npy.mp4,2026-08-24 02:58:52.149340+00:00
01a031b1-9220-75fa-88e8-2315ff679c08,industrial packing,completed,52.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025516_000_21044d12.npy.mp4,2026-08-24 02:57:41.816881+00:00
01a031af-bd60-7ae0-81c7-a4214ee1f8ac,industrial packing,completed,55.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025316_000_bf5f46c7.npy.mp4,2026-08-24 02:55:44.499697+00:00
01a031ae-afd8-76c1-a555-3782e494389f,industrial packing,completed,56.3,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025207_000_579d8a75.npy.mp4,2026-08-24 02:54:37.229779+00:00
01a031ad-c190-7eb8-b693-e48a73f17b8f,industrial packing,completed,53.3,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025106_000_cea6749f.npy.mp4,2026-08-24 02:53:32.902742+00:00
01a031ac-bfc0-7f06-8880-8d1d8dd03605,industrial packing,completed,56.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_025000_000_cba1446b.npy.mp4,2026-08-24 02:52:30.601972+00:00
01a031ab-e118-7890-87d6-039616b0a403,industrial packing,completed,48.6,good,prod,/nfs/data/sz_48/20260824/episode_20260824_024903_000_39cfd7e6.npy.mp4,2026-08-24 02:51:21.309795+00:00
01a031ab-19e0-7c51-94a0-d59d9a976647,industrial packing,completed,40.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_024812_000_9f7ad9d8.npy.mp4,2026-08-24 02:50:15.982709+00:00
01a031aa-23c8-7b43-b61b-3f5a894ade96,industrial packing,completed,54.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_024709_000_9f7ca3fb.npy.mp4,2026-08-24 02:49:40.647117+00:00
01a031a9-50d8-7077-a3c5-811504f6bba1,industrial packing,completed,46.4,good,prod,/nfs/data/sz_48/20260824/episode_20260824_024615_000_69041edf.npy.mp4,2026-08-24 02:48:32.301644+00:00
01a031a8-5ea8-7819-8e0b-5e7035eb5ba3,industrial packing,completed,49.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_024513_000_3314b39f.npy.mp4,2026-08-24 02:47:38.019968+00:00
01a031a7-12a0-7b53-b700-97fa864a0986,industrial packing,completed,49.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_024348_000_07638904.npy.mp4,2026-08-24 02:46:06.613323+00:00
01a031a2-f3f0-7670-8116-1f7fb99a5287,industrial packing,completed,51.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_023918_000_0b0cd985.npy.mp4,2026-08-24 02:41:44.294181+00:00
01a031a2-30a0-7a44-b618-21d51e04fb69,industrial packing,completed,43.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_023828_000_6118ad8f.npy.mp4,2026-08-24 02:40:31.979290+00:00
01a0319f-0038-7e45-9260-1be6d8ebff31,industrial packing,completed,46.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_023459_000_d0e240e7.npy.mp4,2026-08-24 02:37:12.675649+00:00
01a0319a-4d18-7302-aee3-b3cd709ef238,industrial packing,completed,52.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022951_000_b0092986.npy.mp4,2026-08-24 02:32:09.349138+00:00
01a03199-4f30-7624-a668-159124fe2768,industrial packing,completed,47.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022846_000_c7135fd9.npy.mp4,2026-08-24 02:31:06.026131+00:00
01a03198-39d8-7038-952d-208c1c44fbd6,industrial packing,completed,46.8,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022735_000_9bfa5673.npy.mp4,2026-08-24 02:29:50.717996+00:00
01a03197-14e0-760b-a2a0-061d65936423,industrial packing,completed,43.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022620_000_9accf7cb.npy.mp4,2026-08-24 02:28:31.294028+00:00
01a03195-7ea0-76c9-96d4-84b638330771,industrial packing,completed,54.9,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022436_000_f1226148.npy.mp4,2026-08-24 02:26:54.940218+00:00
01a03194-78e8-75f1-8cdf-3d6821ea1552,industrial packing,completed,57.0,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022329_000_48f8cc7e.npy.mp4,2026-08-24 02:25:55.556860+00:00
01a03193-1958-7db8-9a7d-6715f6cda258,industrial packing,completed,57.2,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022159_000_f5c31e8a.npy.mp4,2026-08-24 02:24:25.258399+00:00
01a03192-1f58-7bf4-b310-c952664140a0,industrial packing,completed,53.6,good,prod,/nfs/data/sz_48/20260824/episode_20260824_022055_000_45c6af59.npy.mp4,2026-08-24 02:23:25.960322+00:00
01a03190-6dc0-7455-8035-ec55187af119,industrial packing,completed,51.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_021904_000_0951f2fa.npy.mp4,2026-08-24 02:21:16.600821+00:00
01a0318f-6420-729f-9a6f-c3d495cee20a,industrial packing,completed,56.1,good,prod,/nfs/data/sz_48/20260824/episode_20260824_021756_000_bbef0685.npy.mp4,2026-08-24 02:20:19.195012+00:00
01a0318e-1c00-7270-b818-95a4e7c6fe79,industrial packing,completed,52.5,good,prod,/nfs/data/sz_48/20260824/episode_20260824_021632_000_7cc4652f.npy.mp4,2026-08-24 02:18:53.765815+00:00
01a02919-c1c8-785b-a8ad-7532b0b83019,industrial packing,completed,32.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_105229_000_7799f9dc.npy.mp4,2026-08-22 10:54:20.826878+00:00
01a02919-0260-78eb-9126-162893c2f040,industrial packing,completed,38.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_105140_000_af030c76.npy.mp4,2026-08-22 10:53:44.470403+00:00
01a02918-5a68-7dac-98a1-7dd9c6912c8d,industrial packing,completed,35.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_105057_000_bb3943f8.npy.mp4,2026-08-22 10:52:49.147298+00:00
01a02917-3188-7d53-9c63-83fc5c985313,industrial packing,completed,35.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_104941_000_c27a588f.npy.mp4,2026-08-22 10:51:31.857628+00:00
01a02916-7608-797f-b0e6-fd80895d5179,industrial packing,completed,35.8,good,prod,/nfs/data/sz_48/20260822/episode_20260822_104853_000_074b0c6a.npy.mp4,2026-08-22 10:50:54.607806+00:00
01a02914-dbe0-70be-b691-7b145329798e,industrial packing,completed,35.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_104708_000_2db428f9.npy.mp4,2026-08-22 10:49:05.287621+00:00
01a02912-ebc8-72a4-922e-44e4d43c8474,industrial packing,completed,43.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_104501_000_aab47f2b.npy.mp4,2026-08-22 10:47:12.983300+00:00
01a02912-2490-7834-8715-1a265e3ca04f,industrial packing,completed,33.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_104410_000_44e63399.npy.mp4,2026-08-22 10:46:00.698159+00:00
01a02911-a3a8-726e-b57f-0662bfd98956,industrial packing,completed,5.9,poor,prod,/nfs/data/sz_48/20260822/episode_20260822_104337_000_9771f4a4.npy.mp4,2026-08-22 10:44:49.394775+00:00
01a0290f-2ec0-7b22-8691-bf88def6e576,industrial packing,completed,38.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_104056_000_8bf0bd43.npy.mp4,2026-08-22 10:43:01.098388+00:00
01a0290d-88e0-71ab-96fd-26e4a1c5902b,industrial packing,completed,48.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_103908_000_d1a48068.npy.mp4,2026-08-22 10:41:17.782628+00:00
01a0290b-bfd8-7e05-9bad-5dbbea8cc0d9,industrial packing,completed,39.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_103711_000_f924e525.npy.mp4,2026-08-22 10:39:15.495413+00:00
01a0290a-7ba0-7abf-ba45-0009ae858d3c,industrial packing,completed,38.7,good,prod,/nfs/data/sz_48/20260822/episode_20260822_103548_000_2fd65b4f.npy.mp4,2026-08-22 10:38:23.217878+00:00
01a02909-4320-7da3-bf55-7d250508e8e3,industrial packing,completed,42.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_103428_000_8c2348a2.npy.mp4,2026-08-22 10:36:35.900120+00:00
01a02908-58c0-7228-915b-6b20eff1ce7e,industrial packing,completed,41.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_103328_000_29c00c1f.npy.mp4,2026-08-22 10:35:34.542766+00:00
01a02906-ed78-70b4-97a1-caf5f6974aff,industrial packing,completed,45.8,good,prod,/nfs/data/sz_48/20260822/episode_20260822_103155_000_4d5b8040.npy.mp4,2026-08-22 10:34:08.158655+00:00
01a02905-e7c0-7096-bc2b-13a7053dfd53,industrial packing,completed,44.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_103048_000_ea11714d.npy.mp4,2026-08-22 10:32:59.848960+00:00
01a02905-91d0-7e68-9ce8-17c36704dc3f,industrial packing,completed,9.2,poor,prod,/nfs/data/sz_48/20260822/episode_20260822_103026_000_c209edb5.npy.mp4,2026-08-22 10:31:42.514672+00:00
01a02902-2ea0-70da-82fe-a27f59f40c2e,industrial packing,completed,37.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_102644_000_cd35a00e.npy.mp4,2026-08-22 10:28:42.160300+00:00
01a02900-bf70-7b82-9aad-3d821b509d9d,industrial packing,completed,41.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_102510_000_6128cd0e.npy.mp4,2026-08-22 10:27:09.872229+00:00
01a028ff-e898-71df-a1c1-4d58dfd37aae,industrial packing,completed,40.7,good,prod,/nfs/data/sz_48/20260822/episode_20260822_102415_000_86e3e1a3.npy.mp4,2026-08-22 10:26:15.572453+00:00
01a028ff-2930-72f8-a887-5d7f9bd99692,industrial packing,completed,35.9,good,prod,/nfs/data/sz_48/20260822/episode_20260822_102326_000_ad1f24a5.npy.mp4,2026-08-22 10:25:21.274054+00:00
01a028fe-65e0-7ac0-a61f-6c804a6ef2f9,industrial packing,completed,39.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_102236_000_f552cf41.npy.mp4,2026-08-22 10:24:34.008859+00:00
01a028fd-1dc0-76ee-8991-837842b2808f,industrial packing,completed,38.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_102112_000_6478f0b4.npy.mp4,2026-08-22 10:23:09.725060+00:00
01a028fc-0c50-78d8-9cd7-45b0b29d5da9,industrial packing,completed,32.6,good,prod,/nfs/data/sz_48/20260822/episode_20260822_102002_000_eaca8ef3.npy.mp4,2026-08-22 10:21:51.429737+00:00
01a028fa-e370-7ce6-9495-6275afe330b5,industrial packing,completed,38.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_101846_000_bf619acc.npy.mp4,2026-08-22 10:20:41.129121+00:00
01a028f9-83e0-7a17-adce-a867a56934d3,industrial packing,completed,38.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_101716_000_185bc8d5.npy.mp4,2026-08-22 10:19:17.790307+00:00
01a028f8-6e88-7e4a-a069-ab5ea70d1085,industrial packing,completed,37.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_101605_000_25042fdd.npy.mp4,2026-08-22 10:18:02.487291+00:00
01a028f7-41c0-70d0-991a-0db7a418ed1b,industrial packing,completed,38.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_101448_000_223a357b.npy.mp4,2026-08-22 10:16:45.138049+00:00
01a028f3-fdd0-7427-9a22-4a785ebd1c4b,industrial packing,completed,50.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_101114_000_4d79fdcf.npy.mp4,2026-08-22 10:13:28.720078+00:00
01a028e5-e088-7cf6-a01d-0c80d7eda0e0,industrial packing,completed,44.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_095549_000_5ad2b9e0.npy.mp4,2026-08-22 09:58:01.127361+00:00
01a028e4-d300-79b2-92b1-5169a735b660,industrial packing,completed,44.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_095440_000_c49e3098.npy.mp4,2026-08-22 09:56:42.828721+00:00
01a028e3-c190-7b93-bd43-e325e1e9a638,industrial packing,completed,45.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_095330_000_885050a7.npy.mp4,2026-08-22 09:55:43.493091+00:00
01a028e2-46a8-7da8-9b82-5b66402d47eb,industrial packing,completed,50.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_095153_000_0a5dfee2.npy.mp4,2026-08-22 09:54:47.227773+00:00
01a028e1-19e0-7176-8a5f-f4897df771aa,industrial packing,completed,46.2,good,prod,/nfs/data/sz_48/20260822/episode_20260822_095036_000_f988e13d.npy.mp4,2026-08-22 09:52:44.830085+00:00
01a028e0-1fe0-73db-a782-a36c8917aa2b,industrial packing,completed,49.1,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094932_000_7b5d1b84.npy.mp4,2026-08-22 09:51:43.536839+00:00
01a028de-d3d8-729f-83ca-0d3f0ea1504e,industrial packing,completed,45.0,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094807_000_a89e7089.npy.mp4,2026-08-22 09:50:11.235127+00:00
01a028dd-58f0-7677-a282-c8ffd1ea58d3,industrial packing,completed,51.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094630_000_d860d0fc.npy.mp4,2026-08-22 09:48:55.950448+00:00
01a028dc-6e90-72a3-9ae4-ffcebf400bfe,industrial packing,completed,41.3,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094530_000_077a47d0.npy.mp4,2026-08-22 09:47:39.684541+00:00
01a028db-41c8-7f1a-ba53-8750f82617f5,industrial packing,completed,42.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094413_000_330228fc.npy.mp4,2026-08-22 09:46:18.359719+00:00
01a028da-3828-7813-989b-96ea82dcc8e2,industrial packing,completed,43.5,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094305_000_3f7cce85.npy.mp4,2026-08-22 09:45:19.110665+00:00
01a028d9-5d68-7974-a808-22139b666dff,industrial packing,completed,41.4,good,prod,/nfs/data/sz_48/20260822/episode_20260822_094209_000_254dc2cb.npy.mp4,2026-08-22 09:44:11.771926+00:00
